Order ID,Date,Product,Price,Quantity,Purchase Type,Payment Method
21263,2023-09-08,Fries,3.49,802.68,Drive-thru,Credit Card
21264,2023-09-08,Beverages,2.95,898.86,In-store,Credit Card
21265,2023-09-08,Sides & Other,4.99,253.43,In-store,Cash
21266,2023-09-09,Burgers,12.99,685.43,In-store,Cash
21267,2023-09-09,Chicken Sandwiches,9.95,296.02,Drive-thru,Credit Card
21268,2023-09-09,Fries,3.49,830.67,In-store,Cash
21269,2023-09-09,Beverages,2.95,1024.49,In-store,Credit Card
21270,2023-09-09,Sides & Other,4.99,328.28,Online,Credit Card
21271,2023-09-10,Burgers,12.99,800.64,In-store,Gift Card
21272,2023-09-10,Chicken Sandwiches,9.95,288.82,In-store,Credit Card
21273,2023-09-10,Fries,3.49,744.9,Online,Credit Card
21274,2023-09-10,Beverages,2.95,947.17,Drive-thru,Credit Card
21275,2023-09-10,Sides & Other,4.99,297.16,Drive-thru,Credit Card
21276,2023-09-11,Burgers,12.99,571.48,Online,Credit Card
21277,2023-09-11,Chicken Sandwiches,9.95,262.44,Drive-thru,Credit Card
21278,2023-09-11,Fries,3.49,636.67,In-store,Gift Card
21279,2023-09-11,Beverages,2.95,754.78,In-store,Credit Card
21280,2023-09-11,Sides & Other,4.99,189.48,In-store,Cash
21281,2023-09-12,Burgers,12.99,589.65,In-store,Cash
21282,2023-09-12,Chicken Sandwiches,9.95,215.39,Drive-thru,Credit Card
21283,2023-09-12,Fries,3.49,669.66,In-store,Credit Card
21284,2023-09-12,Beverages,2.95,804.73,In-store,Cash
21285,2023-09-12,Sides & Other,4.99,182.0,In-store,Cash
21286,2023-09-13,Burgers,12.99,532.23,Online,Gift Card
21287,2023-09-13,Chicken Sandwiches,9.95,186.86,In-store,Credit Card
21288,2023-09-13,Fries,3.49,696.73,In-store,Credit Card
21289,2023-09-13,Beverages,2.95,775.24,Drive-thru,Credit Card
21290,2023-09-13,Sides & Other,4.99,150.39,In-store,Gift Card
21291,2023-09-14,Burgers,12.99,636.08,In-store,Cash
21292,2023-09-14,Chicken Sandwiches,9.95,289.37,Drive-thru,Credit Card
21293,2023-09-14,Fries,3.49,675.7,Online,Credit Card
21294,2023-09-14,Beverages,2.95,842.96,Drive-thru,Credit Card
21295,2023-09-14,Sides & Other,4.99,217.74,Drive-thru,Credit Card
21296,2023-09-15,Burgers,12.99,697.64,Drive-thru,Cash
21297,2023-09-15,Chicken Sandwiches,9.95,289.92,In-store,Credit Card
21298,2023-09-15,Fries,3.49,763.69,Drive-thru,Gift Card
21299,2023-09-15,Beverages,2.95,946.5,In-store,Credit Card
21300,2023-09-15,Sides & Other,4.99,258.71,Drive-thru,Cash
21301,2023-09-16,Burgers,12.99,743.96,In-store,Gift Card
21302,2023-09-16,Chicken Sandwiches,9.95,329.98,In-store,Credit Card
21303,2023-09-16,Fries,3.49,869.43,In-store,Credit Card
21304,2023-09-16,Beverages,2.95,1023.57,Drive-thru,Cash
21305,2023-09-16,Sides & Other,4.99,300.87,Drive-thru,Cash
21306,2023-09-17,Burgers,12.99,658.87,Drive-thru,Cash
21307,2023-09-17,Chicken Sandwiches,9.95,272.59,Drive-thru,Credit Card
21308,2023-09-17,Fries,3.49,797.18,Drive-thru,Cash
21309,2023-09-17,Beverages,2.95,1004.88,Drive-thru,Credit Card
21310,2023-09-17,Sides & Other,4.99,270.9,In-store,Gift Card
21311,2023-09-18,Burgers,12.99,562.22,Online,Credit Card
21312,2023-09-18,Chicken Sandwiches,9.95,229.73,In-store,Credit Card
21313,2023-09-18,Fries,3.49,674.18,Drive-thru,Cash
21314,2023-09-18,Beverages,2.95,766.52,Online,Gift Card
21315,2023-09-18,Sides & Other,4.99,198.34,Online,Credit Card
21316,2023-09-19,Burgers,12.99,506.73,Online,Cash
21317,2023-09-19,Chicken Sandwiches,9.95,194.86,In-store,Cash
21318,2023-09-19,Fries,3.49,630.29,Drive-thru,Gift Card
21319,2023-09-19,Beverages,2.95,752.84,Online,Credit Card
21320,2023-09-19,Sides & Other,4.99,199.15,In-store,Credit Card
21321,2023-09-20,Burgers,12.99,616.04,In-store,Credit Card
21322,2023-09-20,Chicken Sandwiches,9.95,242.88,Online,Cash
21323,2023-09-20,Fries,3.49,673.06,Drive-thru,Cash
21324,2023-09-20,Beverages,2.95,830.69,In-store,Cash
21325,2023-09-20,Sides & Other,4.99,217.21,In-store,Cash
21326,2023-09-21,Burgers,12.99,493.33,Drive-thru,Credit Card
21327,2023-09-21,Chicken Sandwiches,9.95,208.1,In-store,Cash
21328,2023-09-21,Fries,3.49,670.05,In-store,Cash
21329,2023-09-21,Beverages,2.95,771.53,Drive-thru,Credit Card
21330,2023-09-21,Sides & Other,4.99,233.35,Drive-thru,Cash
21331,2023-09-22,Burgers,12.99,810.8,Drive-thru,Credit Card
21332,2023-09-22,Chicken Sandwiches,9.95,298.08,Drive-thru,Cash
21333,2023-09-22,Fries,3.49,767.3,Online,Credit Card
21334,2023-09-22,Beverages,2.95,995.56,In-store,Credit Card
21335,2023-09-22,Sides & Other,4.99,252.71,In-store,Cash
21336,2023-09-23,Burgers,12.99,769.94,In-store,Cash
21337,2023-09-23,Chicken Sandwiches,9.95,280.56,Drive-thru,Credit Card
21338,2023-09-23,Fries,3.49,862.65,Drive-thru,Cash
21339,2023-09-23,Beverages,2.95,1040.24,In-store,Gift Card
21340,2023-09-23,Sides & Other,4.99,286.53,Drive-thru,Cash
21341,2023-09-24,Burgers,12.99,734.33,Drive-thru,Credit Card
21342,2023-09-24,Chicken Sandwiches,9.95,271.89,In-store,Cash
21343,2023-09-24,Fries,3.49,818.71,In-store,Gift Card
21344,2023-09-24,Beverages,2.95,1009.19,Online,Credit Card
21345,2023-09-24,Sides & Other,4.99,287.79,Online,Credit Card
21346,2023-09-25,Burgers,12.99,481.12,In-store,Cash
21347,2023-09-25,Chicken Sandwiches,9.95,156.27,Drive-thru,Credit Card
21348,2023-09-25,Fries,3.49,657.03,In-store,Credit Card
21349,2023-09-25,Beverages,2.95,704.77,Drive-thru,Cash
21350,2023-09-25,Sides & Other,4.99,191.82,In-store,Credit Card
21351,2023-09-26,Burgers,12.99,514.86,In-store,Cash
21352,2023-09-26,Chicken Sandwiches,9.95,178.29,Drive-thru,Credit Card
21353,2023-09-26,Fries,3.49,663.19,Drive-thru,Credit Card
21354,2023-09-26,Beverages,2.95,798.19,Online,Credit Card
21355,2023-09-26,Sides & Other,4.99,188.0,In-store,Credit Card
21356,2023-09-27,Burgers,12.99,456.16,In-store,Gift Card
21357,2023-09-27,Chicken Sandwiches,9.95,217.4,Online,Cash
21358,2023-09-27,Fries,3.49,691.97,Online,Cash
21359,2023-09-27,Beverages,2.95,762.15,In-store,Credit Card
21360,2023-09-27,Sides & Other,4.99,220.8,In-store,Cash
21361,2023-09-28,Burgers,12.99,611.69,In-store,Credit Card
21362,2023-09-28,Chicken Sandwiches,9.95,244.06,In-store,Cash
21363,2023-09-28,Fries,3.49,680.84,Online,Credit Card
21364,2023-09-28,Beverages,2.95,779.79,Online,Gift Card
21365,2023-09-28,Sides & Other,4.99,251.33,Online,Credit Card
21366,2023-09-29,Burgers,12.99,693.5,In-store,Credit Card
21367,2023-09-29,Chicken Sandwiches,9.95,264.15,Online,Credit Card
21368,2023-09-29,Fries,3.49,733.44,Drive-thru,Credit Card
21369,2023-09-29,Beverages,2.95,918.0,In-store,Cash
21370,2023-09-29,Sides & Other,4.99,216.89,In-store,Cash
21371,2023-09-30,Burgers,12.99,782.82,In-store,Cash
21372,2023-09-30,Chicken Sandwiches,9.95,352.13,Drive-thru,Cash
21373,2023-09-30,Fries,3.49,805.79,In-store,Gift Card
21374,2023-09-30,Beverages,2.95,984.68,Drive-thru,Credit Card
21375,2023-09-30,Sides & Other,4.99,337.49,In-store,Credit Card
21376,2023-10-01,Burgers,12.99,663.56,In-store,Credit Card
21377,2023-10-01,Chicken Sandwiches,9.95,241.97,Online,Gift Card
21378,2023-10-01,Fries,3.49,810.51,Online,Credit Card
21379,2023-10-01,Beverages,2.95,827.89,Drive-thru,Cash
21380,2023-10-01,Sides & Other,4.99,304.92,Drive-thru,Credit Card
21381,2023-10-02,Burgers,12.99,563.55,Drive-thru,Credit Card
21382,2023-10-02,Chicken Sandwiches,9.95,192.43,Drive-thru,Credit Card
21383,2023-10-02,Fries,3.49,672.12,Online,Cash
21384,2023-10-02,Beverages,2.95,645.47,In-store,Gift Card
21385,2023-10-02,Sides & Other,4.99,209.01,Online,Cash
21386,2023-10-03,Burgers,12.99,561.56,Drive-thru,Credit Card
21387,2023-10-03,Chicken Sandwiches,9.95,237.19,Online,Credit Card
21388,2023-10-03,Fries,3.49,671.91,In-store,Credit Card
21389,2023-10-03,Beverages,2.95,685.22,Online,Credit Card
21390,2023-10-03,Sides & Other,4.99,174.89,Drive-thru,Credit Card
21391,2023-10-04,Burgers,12.99,600.21,Online,Credit Card
21392,2023-10-04,Chicken Sandwiches,9.95,204.86,In-store,Credit Card
21393,2023-10-04,Fries,3.49,724.94,Online,Cash
21394,2023-10-04,Beverages,2.95,724.51,Drive-thru,Credit Card
21395,2023-10-04,Sides & Other,4.99,195.27,In-store,Credit Card
21396,2023-10-05,Burgers,12.99,584.63,In-store,Cash
21397,2023-10-05,Chicken Sandwiches,9.95,189.71,Drive-thru,Credit Card
21398,2023-10-05,Fries,3.49,608.22,In-store,Credit Card
21399,2023-10-05,Beverages,2.95,757.36,In-store,Cash
21400,2023-10-05,Sides & Other,4.99,186.87,Online,Credit Card
21401,2023-10-06,Burgers,12.99,592.17,In-store,Credit Card
21402,2023-10-06,Chicken Sandwiches,9.95,267.21,In-store,Credit Card
21403,2023-10-06,Fries,3.49,796.46,Drive-thru,Cash
21404,2023-10-06,Beverages,2.95,853.87,Drive-thru,Credit Card
21405,2023-10-06,Sides & Other,4.99,269.67,Online,Credit Card
21406,2023-10-07,Burgers,12.99,690.76,In-store,Credit Card
21407,2023-10-07,Chicken Sandwiches,9.95,244.42,In-store,Cash
21408,2023-10-07,Fries,3.49,916.39,Drive-thru,Credit Card
21409,2023-10-07,Beverages,2.95,923.44,Online,Credit Card
21410,2023-10-07,Sides & Other,4.99,258.14,In-store,Credit Card
21411,2023-10-08,Burgers,12.99,766.23,Drive-thru,Credit Card
21412,2023-10-08,Chicken Sandwiches,9.95,274.7,In-store,Cash
21413,2023-10-08,Fries,3.49,783.56,In-store,Credit Card
21414,2023-10-08,Beverages,2.95,928.82,Online,Gift Card
21415,2023-10-08,Sides & Other,4.99,220.97,In-store,Cash
21416,2023-10-09,Burgers,12.99,576.56,In-store,Cash
21417,2023-10-09,Chicken Sandwiches,9.95,203.78,Drive-thru,Cash
21418,2023-10-09,Fries,3.49,604.18,In-store,Cash
21419,2023-10-09,Beverages,2.95,706.09,In-store,Credit Card
21420,2023-10-09,Sides & Other,4.99,202.8,Online,Credit Card
21421,2023-10-10,Burgers,12.99,574.41,In-store,Gift Card
21422,2023-10-10,Chicken Sandwiches,9.95,232.26,Online,Credit Card
21423,2023-10-10,Fries,3.49,600.34,In-store,Credit Card
21424,2023-10-10,Beverages,2.95,659.67,In-store,Cash
21425,2023-10-10,Sides & Other,4.99,166.91,Online,Credit Card
21426,2023-10-11,Burgers,12.99,462.9,In-store,Cash
21427,2023-10-11,Chicken Sandwiches,9.95,266.75,In-store,Credit Card
21428,2023-10-11,Fries,3.49,603.07,In-store,Credit Card
21429,2023-10-11,Beverages,2.95,713.47,Online,Credit Card
21430,2023-10-11,Sides & Other,4.99,197.82,Drive-thru,Credit Card
21431,2023-10-12,Burgers,12.99,591.58,In-store,Credit Card
21432,2023-10-12,Chicken Sandwiches,9.95,238.67,Drive-thru,Credit Card
21433,2023-10-12,Fries,3.49,679.86,In-store,Credit Card
21434,2023-10-12,Beverages,2.95,702.3,In-store,Gift Card
21435,2023-10-12,Sides & Other,4.99,200.98,Drive-thru,Cash
21436,2023-10-13,Burgers,12.99,678.7,Online,Cash
21437,2023-10-13,Chicken Sandwiches,9.95,246.76,Online,Cash
21438,2023-10-13,Fries,3.49,815.42,In-store,Cash
21439,2023-10-13,Beverages,2.95,845.77,Drive-thru,Gift Card
21440,2023-10-13,Sides & Other,4.99,261.02,Drive-thru,Credit Card
21441,2023-10-14,Burgers,12.99,795.21,In-store,Credit Card
21442,2023-10-14,Chicken Sandwiches,9.95,320.8,In-store,Gift Card
21443,2023-10-14,Fries,3.49,849.28,Online,Credit Card
21444,2023-10-14,Beverages,2.95,884.35,Online,Cash
21445,2023-10-14,Sides & Other,4.99,282.51,Online,Gift Card
21446,2023-10-15,Burgers,12.99,634.04,Online,Credit Card
21447,2023-10-15,Chicken Sandwiches,9.95,245.72,Drive-thru,Credit Card
21448,2023-10-15,Fries,3.49,789.59,Online,Gift Card
21449,2023-10-15,Beverages,2.95,895.06,In-store,Gift Card
21450,2023-10-15,Sides & Other,4.99,243.57,In-store,Cash
21451,2023-10-16,Burgers,12.99,544.33,Online,Credit Card
21452,2023-10-16,Chicken Sandwiches,9.95,238.04,Online,Cash
21453,2023-10-16,Fries,3.49,603.18,In-store,Cash
21454,2023-10-16,Beverages,2.95,736.56,Online,Cash
21455,2023-10-16,Sides & Other,4.99,204.33,Online,Credit Card
21456,2023-10-17,Burgers,12.99,450.81,Drive-thru,Gift Card
21457,2023-10-17,Chicken Sandwiches,9.95,225.4,Drive-thru,Cash
21458,2023-10-17,Fries,3.49,628.06,In-store,Gift Card
21459,2023-10-17,Beverages,2.95,722.11,Online,Credit Card
21460,2023-10-17,Sides & Other,4.99,213.94,In-store,Credit Card
21461,2023-10-18,Burgers,12.99,566.35,In-store,Credit Card
21462,2023-10-18,Chicken Sandwiches,9.95,192.49,In-store,Cash
21463,2023-10-18,Fries,3.49,638.04,In-store,Gift Card
21464,2023-10-18,Beverages,2.95,694.04,In-store,Credit Card
21465,2023-10-18,Sides & Other,4.99,189.07,Drive-thru,Gift Card
21466,2023-10-19,Burgers,12.99,607.49,Online,Credit Card
21467,2023-10-19,Chicken Sandwiches,9.95,258.01,In-store,Cash
21468,2023-10-19,Fries,3.49,661.64,Online,Cash
21469,2023-10-19,Beverages,2.95,683.38,Online,Gift Card
21470,2023-10-19,Sides & Other,4.99,218.61,Online,Credit Card
21471,2023-10-20,Burgers,12.99,738.19,Online,Credit Card
21472,2023-10-20,Chicken Sandwiches,9.95,237.36,In-store,Credit Card
21473,2023-10-20,Fries,3.49,737.12,In-store,Credit Card
21474,2023-10-20,Beverages,2.95,828.87,Online,Cash
21475,2023-10-20,Sides & Other,4.99,210.66,Online,Cash
21476,2023-10-21,Burgers,12.99,794.13,In-store,Gift Card
21477,2023-10-21,Chicken Sandwiches,9.95,282.71,Drive-thru,Gift Card
21478,2023-10-21,Fries,3.49,861.4,Online,Credit Card
21479,2023-10-21,Beverages,2.95,900.77,Drive-thru,Credit Card
21480,2023-10-21,Sides & Other,4.99,251.15,In-store,Cash
21481,2023-10-22,Burgers,12.99,725.78,In-store,Cash
21482,2023-10-22,Chicken Sandwiches,9.95,249.88,Online,Gift Card
21483,2023-10-22,Fries,3.49,842.21,In-store,Gift Card
21484,2023-10-22,Beverages,2.95,835.4,Online,Credit Card
21485,2023-10-22,Sides & Other,4.99,250.48,Drive-thru,Gift Card
21486,2023-10-23,Burgers,12.99,576.81,Online,Credit Card
21487,2023-10-23,Chicken Sandwiches,9.95,173.05,Drive-thru,Gift Card
21488,2023-10-23,Fries,3.49,531.17,In-store,Cash
21489,2023-10-23,Beverages,2.95,619.35,In-store,Gift Card
21490,2023-10-23,Sides & Other,4.99,222.8,In-store,Gift Card
21491,2023-10-24,Burgers,12.99,515.8,In-store,Cash
21492,2023-10-24,Chicken Sandwiches,9.95,264.21,Drive-thru,Gift Card
21493,2023-10-24,Fries,3.49,592.94,In-store,Credit Card
21494,2023-10-24,Beverages,2.95,689.7,In-store,Credit Card
21495,2023-10-24,Sides & Other,4.99,237.72,In-store,Credit Card
21496,2023-10-25,Burgers,12.99,687.72,In-store,Credit Card
21497,2023-10-25,Chicken Sandwiches,9.95,266.87,Drive-thru,Gift Card
21498,2023-10-25,Fries,3.49,693.46,Online,Credit Card
21499,2023-10-25,Beverages,2.95,751.91,In-store,Cash
21500,2023-10-25,Sides & Other,4.99,222.87,In-store,Credit Card
21501,2023-10-26,Burgers,12.99,618.23,Online,Cash
21502,2023-10-26,Chicken Sandwiches,9.95,207.73,Drive-thru,Credit Card
21503,2023-10-26,Fries,3.49,614.22,In-store,Cash
21504,2023-10-26,Beverages,2.95,720.2,In-store,Credit Card
21505,2023-10-26,Sides & Other,4.99,200.9,Online,Credit Card
21506,2023-10-27,Burgers,12.99,630.81,In-store,Credit Card
21507,2023-10-27,Chicken Sandwiches,9.95,271.37,Drive-thru,Cash
21508,2023-10-27,Fries,3.49,786.1,Online,Credit Card
21509,2023-10-27,Beverages,2.95,831.48,Drive-thru,Cash
21510,2023-10-27,Sides & Other,4.99,285.63,Drive-thru,Credit Card
21511,2023-10-28,Burgers,12.99,662.44,Online,Credit Card
21512,2023-10-28,Chicken Sandwiches,9.95,280.57,Online,Credit Card
21513,2023-10-28,Fries,3.49,803.64,In-store,Credit Card
21514,2023-10-28,Beverages,2.95,861.48,In-store,Cash
21515,2023-10-28,Sides & Other,4.99,264.44,Drive-thru,Cash
21516,2023-10-29,Burgers,12.99,669.4,In-store,Credit Card
21517,2023-10-29,Chicken Sandwiches,9.95,300.27,In-store,Credit Card
21518,2023-10-29,Fries,3.49,791.64,Drive-thru,Cash
21519,2023-10-29,Beverages,2.95,812.65,In-store,Credit Card
21520,2023-10-29,Sides & Other,4.99,305.88,In-store,Credit Card
21521,2023-10-30,Burgers,12.99,591.82,Drive-thru,Cash
21522,2023-10-30,Chicken Sandwiches,9.95,214.71,In-store,Credit Card
21523,2023-10-30,Fries,3.49,586.37,In-store,Credit Card
21524,2023-10-30,Beverages,2.95,635.43,In-store,Cash
21525,2023-10-30,Sides & Other,4.99,179.47,In-store,Credit Card
21526,2023-10-31,Burgers,12.99,694.61,Drive-thru,Cash
21527,2023-10-31,Chicken Sandwiches,9.95,287.18,In-store,Cash
21528,2023-10-31,Fries,3.49,771.91,In-store,Gift Card
21529,2023-10-31,Beverages,2.95,770.44,In-store,Credit Card
21530,2023-10-31,Sides & Other,4.99,189.59,In-store,Credit Card
21531,2023-11-01,Burgers,12.99,626.71,In-store,Credit Card
21532,2023-11-01,Chicken Sandwiches,9.95,201.72,In-store,Cash
21533,2023-11-01,Fries,3.49,709.27,Drive-thru,Credit Card
21534,2023-11-01,Beverages,2.95,716.58,In-store,Cash
21535,2023-11-01,Sides & Other,4.99,207.09,Online,Cash
21536,2023-11-02,Burgers,12.99,520.97,Drive-thru,Cash
21537,2023-11-02,Chicken Sandwiches,9.95,259.56,Online,Credit Card
21538,2023-11-02,Fries,3.49,673.24,Drive-thru,Gift Card
21539,2023-11-02,Beverages,2.95,684.99,Drive-thru,Gift Card
21540,2023-11-02,Sides & Other,4.99,132.46,Drive-thru,Credit Card
21541,2023-11-03,Burgers,12.99,708.92,Online,Cash
21542,2023-11-03,Chicken Sandwiches,9.95,335.18,Drive-thru,Gift Card
21543,2023-11-03,Fries,3.49,880.44,Online,Cash
21544,2023-11-03,Beverages,2.95,813.07,Drive-thru,Credit Card
21545,2023-11-03,Sides & Other,4.99,233.3,Online,Credit Card
21546,2023-11-04,Burgers,12.99,840.69,Online,Gift Card
21547,2023-11-04,Chicken Sandwiches,9.95,287.61,Online,Credit Card
21548,2023-11-04,Fries,3.49,920.88,In-store,Gift Card
21549,2023-11-04,Beverages,2.95,968.27,In-store,Gift Card
21550,2023-11-04,Sides & Other,4.99,337.49,Drive-thru,Cash
21551,2023-11-05,Burgers,12.99,722.19,In-store,Gift Card
21552,2023-11-05,Chicken Sandwiches,9.95,284.83,Online,Credit Card
21553,2023-11-05,Fries,3.49,777.28,In-store,Credit Card
21554,2023-11-05,Beverages,2.95,820.8,In-store,Credit Card
21555,2023-11-05,Sides & Other,4.99,253.14,In-store,Gift Card
21556,2023-11-06,Burgers,12.99,589.27,Online,Cash
21557,2023-11-06,Chicken Sandwiches,9.95,248.12,Drive-thru,Credit Card
21558,2023-11-06,Fries,3.49,608.91,In-store,Credit Card
21559,2023-11-06,Beverages,2.95,705.9,Drive-thru,Cash
21560,2023-11-06,Sides & Other,4.99,196.09,Online,Gift Card
21561,2023-11-07,Burgers,12.99,585.98,Drive-thru,Credit Card
21562,2023-11-07,Chicken Sandwiches,9.95,216.22,In-store,Cash
21563,2023-11-07,Fries,3.49,563.94,In-store,Credit Card
21564,2023-11-07,Beverages,2.95,711.04,In-store,Credit Card
21565,2023-11-07,Sides & Other,4.99,232.18,Drive-thru,Credit Card
21566,2023-11-08,Burgers,12.99,600.98,In-store,Credit Card
21567,2023-11-08,Chicken Sandwiches,9.95,248.24,Drive-thru,Cash
21568,2023-11-08,Fries,3.49,717.39,In-store,Gift Card
21569,2023-11-08,Beverages,2.95,672.85,In-store,Credit Card
21570,2023-11-08,Sides & Other,4.99,205.14,Drive-thru,Gift Card
21571,2023-11-09,Burgers,12.99,666.52,Online,Credit Card
21572,2023-11-09,Chicken Sandwiches,9.95,214.75,Online,Credit Card
21573,2023-11-09,Fries,3.49,708.02,In-store,Credit Card
21574,2023-11-09,Beverages,2.95,679.22,Drive-thru,Credit Card
21575,2023-11-09,Sides & Other,4.99,236.02,Online,Credit Card
21576,2023-11-10,Burgers,12.99,708.35,Online,Credit Card
21577,2023-11-10,Chicken Sandwiches,9.95,236.45,Online,Credit Card
21578,2023-11-10,Fries,3.49,856.4,In-store,Cash
21579,2023-11-10,Beverages,2.95,803.21,In-store,Credit Card
21580,2023-11-10,Sides & Other,4.99,225.88,Online,Cash
21581,2023-11-11,Burgers,12.99,819.45,Online,Gift Card
21582,2023-11-11,Chicken Sandwiches,9.95,358.35,Online,Cash
21583,2023-11-11,Fries,3.49,848.78,In-store,Credit Card
21584,2023-11-11,Beverages,2.95,939.97,Drive-thru,Credit Card
21585,2023-11-11,Sides & Other,4.99,305.31,Online,Gift Card
21586,2023-11-12,Burgers,12.99,779.22,In-store,Credit Card
21587,2023-11-12,Chicken Sandwiches,9.95,296.2,Online,Cash
21588,2023-11-12,Fries,3.49,802.66,In-store,Credit Card
21589,2023-11-12,Beverages,2.95,820.77,Online,Cash
21590,2023-11-12,Sides & Other,4.99,264.58,In-store,Cash
21591,2023-11-13,Burgers,12.99,508.58,Drive-thru,Cash
21592,2023-11-13,Chicken Sandwiches,9.95,158.7,In-store,Credit Card
21593,2023-11-13,Fries,3.49,656.92,In-store,Cash
21594,2023-11-13,Beverages,2.95,689.16,In-store,Gift Card
21595,2023-11-13,Sides & Other,4.99,136.4,Drive-thru,Credit Card
21596,2023-11-14,Burgers,12.99,528.78,In-store,Gift Card
21597,2023-11-14,Chicken Sandwiches,9.95,249.12,Drive-thru,Cash
21598,2023-11-14,Fries,3.49,743.16,In-store,Credit Card
21599,2023-11-14,Beverages,2.95,685.7,In-store,Cash
21600,2023-11-14,Sides & Other,4.99,189.02,Online,Gift Card
21601,2023-11-15,Burgers,12.99,606.98,Drive-thru,Cash
21602,2023-11-15,Chicken Sandwiches,9.95,281.39,In-store,Credit Card
21603,2023-11-15,Fries,3.49,668.48,In-store,Cash
21604,2023-11-15,Beverages,2.95,696.45,Online,Credit Card
21605,2023-11-15,Sides & Other,4.99,206.58,Online,Cash
21606,2023-11-16,Burgers,12.99,560.04,Drive-thru,Credit Card
21607,2023-11-16,Chicken Sandwiches,9.95,249.65,In-store,Cash
21608,2023-11-16,Fries,3.49,764.06,In-store,Gift Card
21609,2023-11-16,Beverages,2.95,731.13,Drive-thru,Credit Card
21610,2023-11-16,Sides & Other,4.99,213.72,In-store,Credit Card
21611,2023-11-17,Burgers,12.99,690.4,In-store,Credit Card
21612,2023-11-17,Chicken Sandwiches,9.95,237.96,Drive-thru,Cash
21613,2023-11-17,Fries,3.49,842.77,In-store,Credit Card
21614,2023-11-17,Beverages,2.95,826.55,Drive-thru,Cash
21615,2023-11-17,Sides & Other,4.99,248.34,Online,Credit Card
21616,2023-11-18,Burgers,12.99,1056.47,Drive-thru,Cash
21617,2023-11-18,Chicken Sandwiches,9.95,330.35,In-store,Credit Card
21618,2023-11-18,Fries,3.49,863.23,In-store,Gift Card
21619,2023-11-18,Beverages,2.95,920.36,Drive-thru,Gift Card
21620,2023-11-18,Sides & Other,4.99,334.32,In-store,Cash
21621,2023-11-19,Burgers,12.99,737.53,Online,Credit Card
21622,2023-11-19,Chicken Sandwiches,9.95,247.9,In-store,Cash
